id,PLAYER_NAME,first_name,last_name
77111,Wardell Jackson,Wardell,Jackson
1628991,Jaren Jackson Jr.,Jaren,Jackson Jr.
77112,Winfred Jacobs,Winfred,Jacobs
2418,Casey Jacobsen,Casey,Jacobsen
1734,Sam Jacobson,Sam,Jacobson
77114,Dave Jamerson,Dave,Jamerson
77115,Aaron James,Aaron,James
203108,Bernard James,Bernard,James
202345,Damion James,Damion,James
77116,Gene James,Gene,James
1080,Henry James,Henry,James
1744,Jerome James,Jerome,James
1629713,Justin James,Justin,James
2544,LeBron James,LeBron,James
2229,Mike James,Mike,James
1628455,Mike James,Mike,James
1906,Tim James,Tim,James
1712,Antawn Jamison,Antawn,Jamison
1942,Harold Jamison,Harold,Jamison
77120,John Janisch,John,Janisch
77122,Howie Janotta,Howie,Janotta
2060,Marko Jaric,Marko,Jaric
77123,Tony Jaros,Tony,Jaros
1630610,DeJon Jarreau,DeJon,Jarreau
101180,Sarunas Jasikevicius,Sarunas,Jasikevicius
201605,Nathan Jawai,Nathan,Jawai
77125,Buddy Jeannette,Buddy,Jeannette
77126,Abdul Jeelani,Abdul,Jeelani
2423,Chris Jefferies,Chris,Jefferies
201785,Othyus Jeffers,Othyus,Jeffers
2744,Al Jefferson,Al,Jefferson
1628518,Amile Jefferson,Amile,Jefferson
203928,Cory Jefferson,Cory,Jefferson
200971,Dontell Jefferson,Dontell,Jefferson
2210,Richard Jefferson,Richard,Jefferson
1629610,DaQuan Jeffries,DaQuan,Jeffries
2407,Jared Jeffries,Jared,Jeffries
202724,Charles Jenkins,Charles,Jenkins
2798,Horace Jenkins,Horace,Jenkins
203098,John Jenkins,John,Jenkins
201943,Brandon Jennings,Brandon,Jennings
24,Keith Jennings,Keith,Jennings
1137,Chris Jent,Chris,Jent
77129,Les Jepsen,Les,Jepsen
201973,Jonas Jerebko,Jonas,Jerebko
1629660,Ty Jerome,Ty,Jerome
201998,Curtis Jerrells,Curtis,Jerrells
203511,Grant Jerrett,Grant,Jerrett
200817,Pooh Jeter,Pooh,Jeter
1630198,Isaiah Joe,Isaiah,Joe
2639,Britton Johnsen,Britton,Johnsen
200792,Alexander Johnson,Alexander,Johnson
1628993,Alize Johnson,Alize,Johnson
101161,Amir Johnson,Amir,Johnson
77131,Andy Johnson,Andy,Johnson
1533,Anthony Johnson,Anthony,Johnson
202356,Armon Johnson,Armon,Johnson
77132,Arnie Johnson,Arnie,Johnson
422,Avery Johnson,Avery,Johnson
1629168,B.J. Johnson,B.J.,Johnson
1627744,Brice Johnson,Brice,Johnson
77130,Buck Johnson,Buck,Johnson
1629661,Cameron Johnson,Cameron,Johnson
201291,Carldell Johnson,Carldell,Johnson
77133,Charlie Johnson,Charlie,Johnson
202419,Chris Johnson,Chris,Johnson
203187,Chris Johnson,Chris,Johnson
77135,Clay Johnson,Clay,Johnson
77136,Clemon Johnson,Clemon,Johnson
1626177,Dakari Johnson,Dakari,Johnson
683,Darryl Johnson,Darryl,Johnson
77138,Dave Johnson,Dave,Johnson
77139,David Johnson,David,Johnson
1630525,David Johnson,David,Johnson
1746,DeMarco Johnson,DeMarco,Johnson
77141,Dennis Johnson,Dennis,Johnson
2035,DerMarr Johnson,DerMarr,Johnson
698,Eddie Johnson,Eddie,Johnson
77144,Eddie Johnson,Eddie,Johnson
77145,Eric Johnson,Eric,Johnson
911,Ervin Johnson,Ervin,Johnson
77146,Frank Johnson,Frank,Johnson
77147,George Johnson,George,Johnson
77148,George Johnson,George,Johnson
77149,George Johnson,George,Johnson
77150,Gus Johnson,Gus,Johnson
77151,Harold Johnson,Harold,Johnson
201274,Ivan Johnson,Ivan,Johnson
202707,JaJuan Johnson,JaJuan,Johnson
1630552,Jalen Johnson,Jalen,Johnson
201949,James Johnson,James,Johnson
2207,Joe Johnson,Joe,Johnson
77152,John Johnson,John,Johnson
77153,Kannard Johnson,Kannard,Johnson
1629640,Keldon Johnson,Keldon,Johnson
2256,Ken Johnson,Ken,Johnson
77154,Ken Johnson,Ken,Johnson
1630553,Keon Johnson,Keon,Johnson
134,Kevin Johnson,Kevin,Johnson
913,Larry Johnson,Larry,Johnson
77156,Larry Johnson,Larry,Johnson
77158,Lee Johnson,Lee,Johnson
2669,Linton Johnson,Linton,Johnson
77159,Lynbert Johnson,Lynbert,Johnson
77142,Magic Johnson,Magic,Johnson
77160,Marques Johnson,Marques,Johnson
77168,Mickey Johnson,Mickey,Johnson
77161,Neil Johnson,Neil,Johnson
203910,Nick Johnson,Nick,Johnson
77162,Ollie Johnson,Ollie,Johnson
204179,Omari Johnson,Omari,Johnson
203111,Orlando Johnson,Orlando,Johnson
77163,Reggie Johnson,Reggie,Johnson
77164,Rich Johnson,Rich,Johnson
77165,Ron Johnson,Ron,Johnson
1626169,Stanley Johnson,Stanley,Johnson
77166,Steffond Johnson,Steffond,Johnson
77134,Steve Johnson,Steve,Johnson
201234,Trey Johnson,Trey,Johnson
204020,Tyler Johnson,Tyler,Johnson
77167,Vinnie Johnson,Vinnie,Johnson
202325,Wesley Johnson,Wesley,Johnson
203130,Darius Johnson-Odom,Darius,Johnson-Odom
77170,Nate Johnston,Nate,Johnston
77169,Neil Johnston,Neil,Johnston
77171,Jim Johnstone,Jim,Johnstone
203999,Nikola Jokic,Nikola,Jokic
77172,Howie Jolliff,Howie,Jolliff
2264,Alvin Jones,Alvin,Jones
77173,Anthony Jones,Anthony,Jones
77174,Askia Jones,Askia,Jones
77180,Bill Jones,Bill,Jones
77193,Bobby Jones,Bobby,Jones
200784,Bobby Jones,Bobby,Jones
77175,Caldwell Jones,Caldwell,Jones
1630637,Carlik Jones,Carlik,Jones
279,Charles Jones,Charles,Jones
77178,Charles Jones,Charles,Jones
1869,Charles R. Jones,Charles R.,Jones
2563,Dahntay Jones,Dahntay,Jones
1627745,Damian Jones,Damian,Jones
1800,Damon Jones,Damon,Jones
203199,DeQuan Jones,DeQuan,Jones
202346,Dominique Jones,Dominique,Jones
963,Dontae' Jones,Dontae',Jones
101204,Dwayne Jones,Dwayne,Jones
77182,Dwight Jones,Dwight,Jones
77183,Earl Jones,Earl,Jones
224,Eddie Jones,Eddie,Jones
77184,Edgar Jones,Edgar,Jones
2410,Fred Jones,Fred,Jones
1630529,Herbert Jones,Herbert,Jones
77185,Jake Jones,Jake,Jones
1627883,Jalen Jones,Jalen,Jones
2592,James Jones,James,Jones
1629203,Jemerrio Jones,Jemerrio,Jones
77186,Jimmy Jones,Jimmy,Jones
77187,Johnny Jones,Johnny,Jones
1908,Jumaine Jones,Jumaine,Jones
77188,K.C. Jones,K.C.,Jones
1630539,Kai Jones,Kai,Jones
203158,Kevin Jones,Kevin,Jones
77200,Larry Jones,Larry,Jones
77189,Major Jones,Major,Jones
2891,Mark Jones,Mark,Jones
90000,Mark Jones,Mark,Jones
1630222,Mason Jones,Mason,Jones
77195,Nick Jones,Nick,Jones
77191,Ozell Jones,Ozell,Jones
461,Popeye Jones,Popeye,Jones
77192,Rich Jones,Rich,Jones
77194,Robin Jones,Robin,Jones
77196,Sam Jones,Sam,Jones
2652,Shelton Jones,Shelton,Jones
200780,Solomon Jones,Solomon,Jones
77197,Steve Jones,Steve,Jones
203093,Terrence Jones,Terrence,Jones
1630200,Tre Jones,Tre,Jones
1626145,Tyus Jones,Tyus,Jones
77198,Wali Jones,Wali,Jones
77199,Wallace Jones,Wallace,Jones
77201,Wil Jones,Wil,Jones
77202,Willie Jones,Willie,Jones
77203,Willie Jones,Willie,Jones
203103,Perry Jones III,Perry,Jones III
1627884,Derrick Jones Jr.,Derrick,Jones Jr.
1817,Adonis Jordan,Adonis,Jordan
201599,DeAndre Jordan,DeAndre,Jordan
77205,Eddie Jordan,Eddie,Jordan
202366,Jerome Jordan,Jerome,Jordan
893,Michael Jordan,Michael,Jordan
674,Reggie Jordan,Reggie,Jordan
77208,Thomas Jordan,Thomas,Jordan
77209,Walter Jordan,Walter,Jordan
77210,Phil Jordon,Phil,Jordon
77211,Johnny Jorgensen,Johnny,Jorgensen
77212,Noble Jorgensen,Noble,Jorgensen
77213,Roger Jorgensen,Roger,Jorgensen
202709,Cory Joseph,Cory,Joseph
2123,Garth Joseph,Garth,Joseph
203126,Kris Joseph,Kris,Joseph
77214,Yvon Joseph,Yvon,Joseph
77215,Jeff Judkins,Jeff,Judkins
1629662,Mfiondu Kabengele,Mfiondu,Kabengele
77217,Edwin Kachan,Edwin,Kachan
77218,George Kaftan,George,Kaftan
77219,Ed Kalafat,Ed,Kalafat
1630686,Georgios Kalaitzakis,Georgios,Kalaitzakis
2549,Chris Kaman,Chris,Kaman
1626163,Frank Kaminsky,Frank,Kaminsky
202683,Enes Kanter,Enes,Kanter
77221,Ralph Kaplowitz,Ralph,Kaplowitz
2574,Jason Kapono,Jason,Kapono
77222,Tony Kappen,Tony,Kappen
203508,Sergey Karasev,Sergey,Karasev
201207,Coby Karl,Coby,Karl
77223,George Karl,George,Karl
77225,Ed Kasid,Ed,Kasid
2435,Mario Kasun,Mario,Kasun
77226,Leo Katkaveck,Leo,Katkaveck
77227,Bob Kauffman,Bob,Kauffman
201619,Sasha Kaun,Sasha,Kaun
77228,Wilbert Kautz,Wilbert,Kautz
77229,Clarence Kea,Clarence,Kea
77230,Michael Kearns,Michael,Kearns
77231,Tommy Kearns,Tommy,Kearns
228,Adam Keefe,Adam,Keefe
77233,Harold Keeling,Harold,Keeling
77234,Ken Keller,Ken,Keller
77235,Rich Kelley,Rich,Kelley
77236,Clark Kellogg,Clark,Kellogg
77237,Gerard Kelly,Gerard,Kelly
203527,Ryan Kelly,Ryan,Kelly
77238,Tom Kelly,Tom,Kelly
77239,Greg Kelser,Greg,Kelser
77240,Ben Kelso,Ben,Kelso
431,Shawn Kemp,Shawn,Kemp
1118,Tim Kempton,Tim,Kempton
77242,Frank Kendrick,Frank,Kendrick
1628379,Luke Kennard,Luke,Kennard
202810,D.J. Kennedy,D.J.,Kennedy
77243,Eugene Kennedy,Eugene,Kennedy
77244,Joe Kennedy,Joe,Kennedy
77245,William Kennedy,William,Kennedy
77246,Larry Kenon,Larry,Kenon
77247,Bill Kenville,Bill,Kenville
1801,Jonathan Kerner,Jonathan,Kerner
77248,Johnny Kerr,Johnny,Kerr
70,Steve Kerr,Steve,Kerr
77249,Jack Kerris,Jack,Kerris
760,Jerome Kersey,Jerome,Kersey
77251,Alec Kessler,Alec,Kessler
1930,Lari Ketner,Lari,Ketner
705,Randolph Keys,Randolph,Keys
2751,Viktor Khryapa,Viktor,Khryapa
467,Jason Kidd,Jason,Kidd
1629742,Stanton Kidd,Stanton,Kidd
77254,Warren Kidd,Warren,Kidd
203077,Michael Kidd-Gilchrist,Michael,Kidd-Gilchrist
77255,Irv Kiffin,Irv,Kiffin
77256,Jack Kiley,Jack,Kiley
77257,Ernie Killum,Ernie,Killum
77258,Carl Kilpatrick,Carl,Kilpatrick
203930,Sean Kilpatrick,Sean,Kilpatrick
77259,Toby Kimball,Toby,Kimball
77260,Bo Kimble,Bo,Kimble
77261,Stan Kimbrough,Stan,Kimbrough
77262,Chad Kinch,Chad,Kinch
77263,Albert King,Albert,King
77264,Bernard King,Bernard,King
12,Chris King,Chris,King
77266,Dan King,Dan,King
701,Frankie King,Frankie,King
77268,George King,George,King
1628994,George King,George,King
1562,Gerard King,Gerard,King
77270,Jim King,Jim,King
728,Jimmy King,Jimmy,King
1629663,Louis King,Louis,King
77272,Maury King,Maury,King
77273,Reggie King,Reggie,King
1101,Rich King,Rich,King
351,Stacey King,Stacey,King
77276,Tom King,Tom,King
77277,Bob Kinney,Bob,Kinney
200814,Tarence Kinsey,Tarence,Kinsey
1905,Andrei Kirilenko,Andrei,Kirilenko
203945,Alex Kirk,Alex,Kirk
77278,Walt Kirk,Walt,Kirk
1630557,Corey Kispert,Corey,Kispert
77279,Doug Kistler,Doug,Kistler
77280,Curtis Kitchen,Curtis,Kitchen
1123,Greg Kite,Greg,Kite
954,Kerry Kittles,Kerry,Kittles
1628467,Maxi Kleber,Maxi,Kleber
170,Joe Kleine,Joe,Kleine
101132,Linas Kleiza,Linas,Kleiza
77283,Leo Klier,Leo,Klier
77284,Herm Klotz,Herm,Klotz
77285,Duane Klueh,Duane,Klueh
77290,Billy Knight,Billy,Knight
77287,Bob Knight,Bob,Knight
2688,Brandin Knight,Brandin,Knight
202688,Brandon Knight,Brandon,Knight
1510,Brevin Knight,Brevin,Knight
1630233,Nathan Knight,Nathan,Knight
1861,Negele Knight,Negele,Knight
77288,Ron Knight,Ron,Knight
77289,Toby Knight,Toby,Knight
969,Travis Knight,Travis,Knight
77291,Lee Knorek,Lee,Knorek
77292,Dick Knostman,Dick,Knostman
77293,Rod Knowles,Rod,Knowles
1628995,Kevin Knox II,Kevin,Knox II
77294,Bart Kofoed,Bart,Kofoed
77295,Don Kojis,Don,Kojis
77296,Milo Komenich,Milo,Komenich
77297,Howard Komives,Howard,Komives
402,Jon Koncak,Jon,Koncak
1629723,John Konchar,John,Konchar
77299,Bud Koper,Bud,Koper
77300,Joe Kopicki,Joe,Kopicki
1627788,Furkan Korkmaz,Furkan,Korkmaz
77301,Frank Kornet,Frank,Kornet
1628436,Luke Kornet,Luke,Kornet
101117,Yaroslav Korolev,Yaroslav,Korolev
2594,Kyle Korver,Kyle,Korver
77302,Len Kosmalski,Len,Kosmalski
77303,Andy Kostecka,Andy,Kostecka
77304,Harold Kottman,Harold,Kottman
201585,Kosta Koufos,Kosta,Koufos
77305,Tom Kozelko,Tom,Kozelko
77306,Arvid Kramer,Arvid,Kramer
77307,Barry Kramer,Barry,Kramer
77308,Joel Kramer,Joel,Kramer
77309,Dan Kraus,Dan,Kraus
77310,Herb Krautblatt,Herb,Krautblatt
203139,Viacheslav Kravtsov,Viacheslav,Kravtsov
77311,Jim Krebs,Jim,Krebs
1630249,Vit Krejci,Vit,Krejci
77312,Wayne Kreklow,Wayne,Kreklow
77313,Tom Kron,Tom,Kron
77314,Tom Kropp,Tom,Kropp
2420,Nenad Krstic,Nenad,Krstic
1474,Larry Krystkowiak,Larry,Krystkowiak
77316,Steve Kuberski,Steve,Kuberski
77317,Leo Kubiak,Leo,Kubiak
77318,Bruce Kuczenski,Bruce,Kuczenski
77319,Frank Kudelka,Frank,Kudelka
77320,John Kuester,John,Kuester
77322,Ray Kuka,Ray,Kuka
389,Toni Kukoc,Toni,Kukoc
1629083,Arnoldas Kulboka,Arnoldas,Kulboka
1630228,Jonathan Kuminga,Jonathan,Kuminga
77323,Kevin Kunnert,Kevin,Kunnert
77324,Mitch Kupchak,Mitch,Kupchak
77325,Charles Kupec,Charles,Kupec
1629066,Rodions Kurucs,Rodions,Kurucs
201633,Rob Kurz,Rob,Kurz
2825,Ibrahim Kutluay,Ibrahim,Kutluay
1628398,Kyle Kuzma,Kyle,Kuzma
203136,Ognjen Kuzmic,Ognjen,Kuzmic
1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas
77327,Fred LaCour,Fred,LaCour
1711,Raef LaFrentz,Raef,LaFrentz
77328,Tom LaGarde,Tom,LaGarde
1601,Rusty LaRue,Rusty,LaRue
77340,Rudy LaRusso,Rudy,LaRusso
203897,Zach LaVine,Zach,LaVine
1627746,Skal Labissiere,Skal,Labissiere
77326,Sam Lacey,Sam,Lacey
363,Christian Laettner,Christian,Laettner
201802,Oliver Lafayette,Oliver,Lafayette
100263,Bill Laimbeer,Bill,Laimbeer
77329,Pete Lalich,Pete,Lalich
77330,Bo Lamar,Bo,Lamar
1630237,Anthony Lamb,Anthony,Lamb
203117,Doron Lamb,Doron,Lamb
203087,Jeremy Lamb,Jeremy,Lamb
77331,John Lambert,John,Lambert
77332,Jeff Lamp,Jeff,Lamp
2573,Maciej Lampe,Maciej,Lampe
77333,Jim Lampley,Jim,Lampley
2253,Sean Lampley,Sean,Lampley
1629111,Jock Landale,Jock,Landale
201171,Carl Landry,Carl,Landry
202068,Marcus Landry,Marcus,Landry
77334,Mark Landsberger,Mark,Landsberger
77335,Jerome Lane,Jerome,Lane
457,Andrew Lang,Andrew,Lang
226,Antonio Lang,Antonio,Lang
2591,James Lang,James,Lang
1892,Trajan Langdon,Trajan,Langdon
101247,Keith Langford,Keith,Langford
1629641,Romeo Langford,Romeo,Langford
2061,Dan Langhi,Dan,Langhi
600005,Bob Lanier,Bob,Lanier
77338,Stu Lantz,Stu,Lantz
1627879,Nicolas Laprovittola,Nicolas,Laprovittola
77339,York Larese,York,Larese
203499,Shane Larkin,Shane,Larkin
77341,John Laskowski,John,Laskowski
201186,Stephane Lasme,Stephane,Lasme
77342,Dave Lattin,Dave,Lattin
968,Priest Lauderdale,Priest,Lauderdale
77344,Rich Laurel,Rich,Laurel
77345,Walt Lautenbach,Walt,Lautenbach
203530,Joffrey Lauvergne,Joffrey,Lauvergne
77346,Tony Lavelli,Tony,Lavelli
77347,Bob Lavoy,Bob,Lavoy
201151,Acie Law,Acie,Law
1629724,Vic Law,Vic,Law
202371,Gani Lawal,Gani,Lawal
77348,Ed Lawrence,Ed,Lawrence
1630639,AJ Lawson,AJ,Lawson
1535,Jason Lawson,Jason,Lawson
201951,Ty Lawson,Ty,Lawson
1627774,Jake Layman,Jake,Layman
77350,Dennis Layton,Dennis,Layton
1627747,Caris LeVert,Caris,LeVert
1628388,T.J. Leaf,T.J.,Leaf
77351,Emanuel Leaks,Emanuel,Leaks
77352,Hal Lear,Hal,Lear
77353,Allen Leavell,Allen,Leavell
77354,Jeff Lebo,Jeff,Lebo
287,Eric Leckner,Eric,Leckner
1629665,Jalen Lecque,Jalen,Lecque
203495,Ricky Ledo,Ricky,Ledo
77356,Butch Lee,Butch,Lee
77357,Clyde Lee,Clyde,Lee
201584,Courtney Lee,Courtney,Lee
1627814,Damion Lee,Damion,Lee
101135,David Lee,David,Lee
77358,Doug Lee,Doug,Lee
77359,George Lee,George,Lee
77360,Greg Lee,Greg,Lee
77361,Keith Lee,Keith,Lee
77362,Kurk Lee,Kurk,Lee
202723,Malcolm Lee,Malcolm,Lee
77363,Rock Lee,Rock,Lee
77364,Ron Lee,Ron,Lee
77365,Russell Lee,Russell,Lee
1630240,Saben Lee,Saben,Lee
77366,Ed Leede,Ed,Leede
77367,Hank Lefkowitz,Hank,Lefkowitz
100,Tim Legler,Tim,Legler
77369,George Lehmann,George,Lehmann
1627215,Walt Lemon Jr.,Walt,Lemon Jr.
203458,Alex Len,Alex,Len
702,Voshon Lenard,Voshon,Lenard
77371,Bob Leonard,Bob,Leonard
77370,Gary Leonard,Gary,Leonard
202695,Kawhi Leonard,Kawhi,Leonard
203086,Meyers Leonard,Meyers,Leonard
77372,Jim Les,Jim,Les
202727,Travis Leslie,Travis,Leslie
77373,Ronnie Lester,Ronnie,Lester
77374,Clifford Lett,Clifford,Lett
202720,Jon Leuer,Jon,Leuer
77375,Andrew Levane,Andrew,Levane
77376,Lafayette Lever,Lafayette,Lever
77377,Cliff Levingston,Cliff,Levingston
77385,Bobby Lewis,Bobby,Lewis
736,Cedric Lewis,Cedric,Lewis
77379,Fred Lewis,Fred,Lewis
77380,Freddie Lewis,Freddie,Lewis
77381,Grady Lewis,Grady,Lewis
729,Martin Lewis,Martin,Lewis
1630665,Matt Lewis,Matt,Lewis
1900,Quincy Lewis,Quincy,Lewis
77383,Ralph Lewis,Ralph,Lewis
1740,Rashard Lewis,Rashard,Lewis
77384,Reggie Lewis,Reggie,Lewis
1630575,Scottie Lewis,Scottie,Lewis
1630184,Kira Lewis Jr.,Kira,Lewis Jr.
77386,Marcus Liberty,Marcus,Liberty
77387,Todd Lichti,Todd,Lichti
202732,DeAndre Liggins,DeAndre,Liggins
77388,Bill Ligon,Bill,Ligon
203081,Damian Lillard,Damian,Lillard
202391,Jeremy Lin,Jeremy,Lin
77389,Steve Lingenfelter,Steve,Lingenfelter
175,Alton Lister,Alton,Lister
1629642,Nassir Little,Nassir,Little
1630587,Isaiah Livers,Isaiah,Livers
988,Randy Livingston,Randy,Livingston
2733,Shaun Livingston,Shaun,Livingston
77392,Ron Livingstone,Ron,Livingstone
1024,Horacio Llamas,Horacio,Llamas
77394,Earl Lloyd,Earl,Lloyd
77395,Lewis Lloyd,Lewis,Lloyd
77396,Scott Lloyd,Scott,Lloyd
77397,Bob Lochmueller,Bob,Lochmueller
77398,Robert Lock,Robert,Lock
77399,Darrell Lockhart,Darrell,Lockhart
1100,Ian Lockhart,Ian,Lockhart
77401,Kevin Loder,Kevin,Loder
77402,Don Lofgran,Don,Lofgran
1629155,Zach Lofton,Zach,Lofton
77403,Johnny Logan,Johnny,Logan
38,Brad Lohaus,Brad,Lohaus
1609,Art Long,Art,Long
3,Grant Long,Grant,Long
1381,John Long,John,Long
77406,Paul Long,Paul,Long
1627848,Shawn Long,Shawn,Long
26,Luc Longley,Luc,Longley
1626172,Kevon Looney,Kevon,Looney
201572,Brook Lopez,Brook,Lopez
1732,Felipe Lopez,Felipe,Lopez
2221,Raul Lopez,Raul,Lopez
201577,Robin Lopez,Robin,Lopez
943,Ryan Lorthridge,Ryan,Lorthridge
77409,Jim Loscutoff,Jim,Loscutoff
77410,Plummer Lott,Plummer,Lott
77411,Kevin Loughery,Kevin,Loughery
1629712,Didi Louzada,Didi,Louzada
77412,Bob Love,Bob,Love
201567,Kevin Love,Kevin,Love
77413,Stan Love,Stan,Love
77414,Clyde Lovellette,Clyde,Lovellette
77415,Sidney Lowe,Sidney,Lowe
77416,Chuck Lowery,Chuck,Lowery
200768,Kyle Lowry,Kyle,Lowry
1628070,Jordan Loyd,Jordan,Loyd
77417,Al Lucas,Al,Lucas
77418,Jerry Lucas,Jerry,Lucas
77419,John Lucas,John,Lucas
203564,Kalin Lucas,Kalin,Lucas
77420,Maurice Lucas,Maurice,Lucas
101249,John Lucas III,John,Lucas III
77421,Ted Luckenbill,Ted,Luckenbill
1731,Tyronn Lue,Tyronn,Lue
77422,Jim Luisi,Jim,Luisi
77423,Al Lujack,Al,Lujack
77424,Phil Lumpkin,Phil,Lumpkin
77425,Ray Lumpp,Ray,Lumpp
1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot
1628399,Tyler Lydon,Tyler,Lydon
1626168,Trey Lyles,Trey,Lyles
248,George Lynch,George,Lynch
77426,Kevin Lynch,Kevin,Lynch
77427,Mike Lynn,Mike,Lynn
1627815,Sheldon Mac,Sheldon,Mac
1928,Todd MacCulloch,Todd,MacCulloch
77430,Ronnie MacGilvray,Ronnie,MacGilvray
931,Don MacLean,Don,MacLean
77428,Mike Macaluso,Mike,Macaluso
77429,Ed Macauley,Ed,Macauley
203159,Scott Machado,Scott,Machado
101178,Arvydas Macijauskas,Arvydas,Macijauskas
77432,Ollie Mack,Ollie,Mack
694,Sam Mack,Sam,Mack
202714,Shelvin Mack,Shelvin,Mack
1635,Malcolm Mackey,Malcolm,Mackey
77435,Rudy Macklin,Rudy,Macklin
202731,Vernon Macklin,Vernon,Macklin
77436,Johnny Macknowski,Johnny,Macknowski
1629133,Daryl Macon,Daryl,Macon
1855,Mark Macon,Mark,Macon
1629122,J.P. Macura,J.P.,Macura
77438,Kyle Macy,Kyle,Macy
77439,Jack Maddox,Jack,Maddox
2432,Tito Maddox,Tito,Maddox
1666,Gerald Madkins,Gerald,Madkins
2058,Mark Madsen,Mark,Madsen
77441,Norm Mager,Norm,Mager
203705,Josh Magette,Josh,Magette
1894,Corey Maggette,Corey,Maggette
77442,Dave Magley,Dave,Magley
2048,Jamaal Magloire,Jamaal,Magloire
1630266,Will Magnay,Will,Magnay
101133,Ian Mahinmi,Ian,Mahinmi
77443,John Mahnken,John,Mahnken
77444,Francis Mahoney,Francis,Mahoney
328,Rick Mahorn,Rick,Mahorn
105,Dan Majerle,Dan,Majerle
200970,Renaldo Major,Renaldo,Major
1627748,Thon Maker,Thon,Maker
77447,Lionel Malamed,Lionel,Malamed
1630177,Theo Maledon,Theo,Maledon
117,Jeff Malone,Jeff,Malone
252,Karl Malone,Karl,Malone
77449,Moses Malone,Moses,Malone
1074,Matt Maloney,Matt,Maloney
77450,Steve Malovic,Steve,Malovic
1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili
77451,Ted Manakas,Ted,Manakas
77452,John Mandic,John,Mandic
1630211,Karim Mane,Karim,Mane
77453,Frank Mangiapane,Frank,Mangiapane
986,Marcus Mann,Marcus,Mann
1629611,Terance Mann,Terance,Mann
1630544,Tre Mann,Tre,Mann
330,Danny Manning,Danny,Manning
77454,Ed Manning,Ed,Manning
316,Richard Manning,Richard,Manning
1630185,Nico Mannion,Nico,Mannion
77456,Pace Mannion,Pace,Mannion
77457,Nick Mantis,Nick,Mantis
77459,Pete Maravich,Pete,Maravich
77458,Peter Maravich,Peter,Maravich
203906,Devyn Marble,Devyn,Marble
77460,Roy Marble,Roy,Marble
950,Stephon Marbury,Stephon,Marbury
36,Sarunas Marciulionis,Sarunas,Marciulionis
77462,Saul Mariaschin,Saul,Mariaschin
77463,Jack Marin,Jack,Marin
1890,Shawn Marion,Shawn,Marion
1626246,Boban Marjanovic,Boban,Marjanovic
1628374,Lauri Markkanen,Lauri,Markkanen
200806,Damir Markota,Damir,Markota
1752,Sean Marks,Sean,Marks
77464,Harvey Marlatt,Harvey,Marlatt
77465,Eric Marsh,Eric,Marsh
77466,Jim Marsh,Jim,Marsh
681,Donny Marshall,Donny,Marshall
923,Donyell Marshall,Donyell,Marshall
203088,Kendall Marshall,Kendall,Marshall
1630230,Naji Marshall,Naji,Marshall
101185,Rawle Marshall,Rawle,Marshall
77467,Tom Marshall,Tom,Marshall
77468,Vester Marshall,Vester,Marshall
77481,Bill Martin,Bill,Martin
77478,Bob Martin,Bob,Martin
77469,Brian Martin,Brian,Martin
1628997,Caleb Martin,Caleb,Martin
201858,Cartier Martin,Cartier,Martin
1628998,Cody Martin,Cody,Martin
733,Cuonzo Martin,Cuonzo,Martin
239,Darrick Martin,Darrick,Martin
77473,Don Martin,Don,Martin
77471,Donald Martin,Donald,Martin
77472,Fernando Martin,Fernando,Martin
1626185,Jarell Martin,Jarell,Martin
77474,Jeff Martin,Jeff,Martin
1629725,Jeremiah Martin,Jeremiah,Martin
1630231,KJ Martin,KJ,Martin
1629103,Kelan Martin,Kelan,Martin
2030,Kenyon Martin,Kenyon,Martin
2755,Kevin Martin,Kevin,Martin
77475,Larue Martin,Larue,Martin
77476,Mo Martin,Mo,Martin
77477,Phil Martin,Phil,Martin
77479,Ronald Martin,Ronald,Martin
77480,Slater Martin,Slater,Martin
469,Jamal Mashburn,Jamal,Mashburn
77482,Al Masino,Al,Masino
193,Anthony Mason,Anthony,Mason
2046,Desmond Mason,Desmond,Mason
1628412,Frank Mason III,Frank,Mason III
2427,Roger Mason Jr.,Roger,Mason Jr.
763,Tony Massenburg,Tony,Massenburg
77483,Eddie Mast,Eddie,Mast
1628999,Yante Maten,Yante,Maten
1629726,Garrison Mathews,Garrison,Mathews
1628493,Mangok Mathiang,Mangok,Mathiang
1629751,Dakota Mathias,Dakota,Mathias
77484,Wes Matthews,Wes,Matthews
202083,Wesley Matthews,Wesley,Matthews
77485,Ariel Maughan,Ariel,Maughan
77486,Marlon Maxey,Marlon,Maxey
1630178,Tyrese Maxey,Tyrese,Maxey
101131,Jason Maxiell,Jason,Maxiell
77487,Cedric Maxwell,Cedric,Maxwell
137,Vernon Maxwell,Vernon,Maxwell
77489,Don May,Don,May
77490,Scott May,Scott,May
101118,Sean May,Sean,May
195,Lee Mayberry,Lee,Mayberry
77492,Clyde Mayes,Clyde,Mayes
77493,Tharon Mayes,Tharon,Mayes
77495,Bill Mayfield,Bill,Mayfield
77494,Ken Mayfield,Ken,Mayfield
201953,Eric Maynor,Eric,Maynor
201564,O.J. Mayo,O.J.,Mayo
1630219,Skylar Mays,Skylar,Mays
